BoxGUID;ArticleGUID;Position;Description;GTIN;Quantity;Unit;ExpiryDate
0DCD0CDB-F1AD-469D-901B-260B5176448B;9339CFEC-FDDD-4AD7-7FAF-DC9A0ADC22D9;16;Cloth hanger;;2;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;35CC19FC-76E2-46FD-9BBB-D6596922651F;18;Cargo pants;;1;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;06CC6A3F-2EF2-4D23-80A4-970BFF76AD9A;19;Elastic band, for pants;;1;pair;
0DCD0CDB-F1AD-469D-901B-260B5176448B;0CB3F991-428B-4DDC-9BA7-4924288378EB;2;First aid kit;;1;set;
0DCD0CDB-F1AD-469D-901B-260B5176448B;11DB1C84-BE0A-4F92-7F61-60C4B6F3DA17;2.1;Water purification tablets, blister, Micropur Forte MF 1T;;1;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;109FEA71-7D68-4932-573B-C6F11A3172BF;2.2;Compression bandage, elastic, 6cm x 5m;;1;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;8BD212B2-E2A6-4858-8B48-4725AA82F51A;2.3;Anti mosquito milk, Jaico;;2;pcs;2026-05-01 00:00:00
0DCD0CDB-F1AD-469D-901B-260B5176448B;E77EAC20-3C80-4985-82E3-C8EACF45386D;2.4;Plaster set, activ-set, Aluderm, 10pc;;1;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;31CE94B6-97FA-4D1F-54AB-89D2B44237F4;2.5;Compress, 10x10cm;;1;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;F0DD2583-64F8-4B3B-7EA5-0BF2C9FEE6A2;2.6;Thermometer, digital;;1;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;A486EA49-8740-4A77-8FFE-81104145C233;2.7;Face mask, 3-ply;;2;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;83AC77EE-2276-4941-8571-CC7E69F6EF02;2.8;Rehydration salt, O.R.S, Care Plus, 10pc;;1;pcs;2024-03-01 00:00:00
0DCD0CDB-F1AD-469D-901B-260B5176448B;A36FBDE1-D0C3-437B-7BC4-D4E171DAB89D;20;EPa, Cold regions;;1;package;
0DCD0CDB-F1AD-469D-901B-260B5176448B;75089179-CF64-4FAE-5A66-486A470DF820;3;Sleeping bag, High Peak;001690232876;1;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;770EE6C5-6EEE-48CD-7590-9D5B756E64A8;4;Camp bed mattress, Serenety, Outwell;;1;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;ED22D4D0-CE4E-488C-8A9F-FCD1BEF6E0C9;5;Hand washing-paste, Active Pearls, Ivraxo, 300ml;103040008336;1;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;64305D9D-4932-4D5E-9B7F-FAA35B600685;6;Work gloves;;1;pair;
0DCD0CDB-F1AD-469D-901B-260B5176448B;13A411CE-845D-452A-9A57-A909140FCAC2;7;Headlight, FOX;;1;pcs;
0DCD0CDB-F1AD-469D-901B-260B5176448B;338944B1-07EC-4C1E-815E-0E94A886212D;8;Cuttlery, BW;;1;set;
0DCD0CDB-F1AD-469D-901B-260B5176448B;21EF0505-C6D7-4971-7077-F8C00BDAAD2A;9;Battery, AAA, rechargable, Ni-Mh;;4;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;AC6C0FBD-3480-492F-52C9-45B92637AA52;1;Aluminium box, 60x39x41cm;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;F5D1A605-6994-4760-5BBF-E8F9EBE510EA;10;Drinking bottle, plastic, Flip Top;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;46CFD21A-6588-434F-9189-2CA187B30292;11;Mug, metal, 0,3l, Fritz Berger;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;07FFB50C-3C0C-49B3-7E1B-17C30A3DB864;12;Toilet paper;;1;roll;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;38949219-5457-439D-7A0A-765CD8ACD06C;13;Safety cap, red;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;72FF61D6-0344-40F1-890A-7B48CB26103C;14;Mosquito dome, green, MilTec;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;45182975-6402-4765-5269-842B1D9431EB;15;Whistle;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;79DA0786-307A-4650-8212-1452E46927ED;16;Cloth hanger;;2;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;5253F04D-1C1E-4DCF-92C6-12C0BEBFA5E6;18;Cargo pants;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;DC03AD6D-64C5-4B5D-95B2-9FEF827B0C62;19;Elastic band, for pants;;1;pair;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;4DF1F177-3760-48C6-875C-F22086AD52BF;2;First aid kit;;1;set;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;FCBE55F1-D8BF-48DA-86ED-38EB5D98D49A;2.1;Anti mosquito milk, Jaico;;2;pcs;2026-05-01 00:00:00
166AFB90-4D2D-4F2E-764A-98C01731CCC4;F1A51B44-4912-4047-572E-2ADD73C5439B;2.2;Plaster set, Activ-set, Aluderm, 10pc;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;5B0EDDE6-F7DD-4D3C-5D09-1E692008A2EC;2.3;Compress, 10x10cm, DermaCare;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;6785880D-6211-401E-5DA0-681A32D5B865;2.4;Thermometer, digital, Westmed Praxis;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;E721AF0A-1D8D-4C9B-78DA-7972D2BE9446;2.5;Face mask, 3ply;;2;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;D400637A-16AB-4660-557A-4D12E438BC1E;2.6;Rehydration salt, O.R.S, Care Plus, 10pc;;1;pcs;2025-07-30 00:00:00
166AFB90-4D2D-4F2E-764A-98C01731CCC4;7A98369D-8A3A-4426-8EA8-6DDB473E2057;2.7;Water purification tablets, blister, Micropur Forte MF 1T;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;53314CCC-2FE8-4B09-7624-E92D9921C8D0;2.8;Compression bandage, elastic, Urgoband, 6cm x 5m;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;CD1A2742-5859-443E-8FF8-F8C6CD0F0D2C;21;EPa, Cold regions;;1;package;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;A793D745-194B-4675-9E84-1BC28DD91877;3;Sleeping bag, Devil 200, Easy Camp;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;BDCC6B4A-E206-4FFE-7E0E-B2B4DC3B2912;4;Camp bed mattress, ;;;;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;BFE9C182-F6C0-4980-70A6-48891948512A;5;Hand washing-paste, Active Pearls, Ivraxo;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;34A79260-A7BB-498F-77DA-570B1B98554C;6;Work gloves, size XL;;1;pair;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;FF5621BC-7044-454C-5B4D-3578A472A490;7;Headlight, Visio LX 25, Robens;;1;pcs;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;BC89C230-2DED-4535-8727-20BE653290B1;8;Cuttlery;;1;set;
166AFB90-4D2D-4F2E-764A-98C01731CCC4;F7A9621E-2BE2-4749-9570-62CCE599FFB3;9;Battery, AAA, rechargable, Ni-Mh;;4;pcs;
16CB537D-3FF5-4078-7B05-22721921EA90;F83EAAAC-D7C6-4248-9943-BB2FD0F52C0E;1;Rack, for stretcher, 120x80x62cm;;8;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;9B5F83B0-9C04-45C0-5C3D-0E038C95B5E4;1;Aluminium case,;;;;
1746E053-D761-4D6A-8946-82D85A00EA64;878E1811-2BD2-4E22-9BC7-D9E0C35FD6A7;2;Diagnostic test kit 2;;1;set;
1746E053-D761-4D6A-8946-82D85A00EA64;5808D7F5-B85A-46BC-8CE2-E38F0380FA22;2.1;Bag, 45x24x24cm;;1;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;927D732D-A3F1-46BD-8578-35C61FF6308D;2.10;Combur9-Tests, 100pc;;1;package;2022-07-31 00:00:00
1746E053-D761-4D6A-8946-82D85A00EA64;8DCEA510-75D4-42CE-8FE3-7258EFB1E451;2.2;Solofix blood lanzets, 25G, 1,5mm, 200pc;;2;package;2026-04-01 00:00:00
1746E053-D761-4D6A-8946-82D85A00EA64;AF7F79B1-1E39-4E5C-7562-91C4F3258D89;2.3;Blood glucose monitoring system, Beurer ;;1;set;
1746E053-D761-4D6A-8946-82D85A00EA64;AB5CD8E5-8169-46FD-82E0-1EB9802CC333;2.4;Blood suger test stripes, GL44,50, Breuer, 50pc;;3;package;
1746E053-D761-4D6A-8946-82D85A00EA64;8173822C-2D30-440E-7CE9-DEAEBD37C857;2.5;HemoCue Hb 201 blood analyser;;1;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;1983CD55-BEE0-49CF-58ED-5B27A76968E7;2.6;HaemoCue micro cuvette, 4 x 25pc;;1;package;2022-06-15 00:00:00
1746E053-D761-4D6A-8946-82D85A00EA64;C7C675C6-37DA-4243-83AA-FF33E77F4CA6;2.7;Pulse oximeter, fingertip, FS 20D;;2;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;91C4078A-FC3F-4502-566F-75ED6617383C;2.8;Infrared thermometer, Visiofocus;8022386064010;1;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;34B3748A-4A90-4B13-930A-D9DC4E6A1979;2.9;Combur9-Tests, 100pc;;1;package;2022-12-31 00:00:00
1746E053-D761-4D6A-8946-82D85A00EA64;8DD38565-C908-4483-8019-6032DA8D4F60;3;Diagnostic test kit 3;;1;set;
1746E053-D761-4D6A-8946-82D85A00EA64;EBD932A0-E4BB-49E4-719D-B5A39B8ED359;3.1;Bag, 45x24x24cm;;1;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;A2143A63-0730-4693-9ACB-FF3E923EABDE;3.2;Aneroid Sphygmomanometer, adult, deluxe, Westmed;;2;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;84439C8D-B340-46A2-7A89-34E7A37E85D1;3.3;Aneroid Sphygmomanometer, Adult, standard, Westmed;;4;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;2A6DAEAF-5D4C-4009-77F8-BC9F5BEDE306;3.4;Blood pressure cuff, Child;;2;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;91EBCAA6-8BC0-4FB9-810D-587087B6362D;3.5;Otoscope, LED, 2,5V, Piccolight;;1;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;6E5266AD-E279-418A-5292-E48CDE606956;3.6;Ear funnels, size 4,0mm, 100pc;;5;package;
1746E053-D761-4D6A-8946-82D85A00EA64;108A4707-4C03-4FC9-77E9-9B62E8B39F0F;3.7;Permanent pen, black, 1mm, Edding 142 M;;8;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;F7D2771C-050A-4505-545B-AED9DACD7F39;3.8;Chronometer;;3;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;94551A4E-F42C-40E3-75EB-4A2579FE2748;3.9;Ear funnels, size 2,5mm, 100pc;;1;package;
1746E053-D761-4D6A-8946-82D85A00EA64;0F6DA119-DB57-4894-86E0-866AAA13CECA;4;Treatment kit 1;;1;kit;
1746E053-D761-4D6A-8946-82D85A00EA64;E9896E28-426C-452B-7727-6E556F5F2129;4.1;Bag, 45x24x24cm;;1;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;A6BF55CD-E472-4AC7-5B60-24625D48F7AA;4.2;SamSplint, 91cm;;10;pcs;
1746E053-D761-4D6A-8946-82D85A00EA64;E771D80D-C387-4E08-7CBA-4CF2F603F4D0;4.3;Ethilon Suture, 5-0, 24pc;;1;package;
1746E053-D761-4D6A-8946-82D85A00EA64;342A4A1F-8FC3-4678-9728-5364D4DCFAB2;4.4;Vicryl Suture, 4-0, 12pc;;1;package;
1746E053-D761-4D6A-8946-82D85A00EA64;A2CDF265-36F6-4C6F-7F1F-32A710402EAC;4.5;Vicryl Suture, 3-0, 12pc;;1;package;
1746E053-D761-4D6A-8946-82D85A00EA64;9BAE62DB-C479-4F73-7EC6-11DE02B1F61B;4.6;Ethilon Suture, 3-0, 12pc;;1;package;
1746E053-D761-4D6A-8946-82D85A00EA64;F4D233C4-B6BD-40BF-8DF0-A7CD2E766535;5;Box, plastic, 40x30x33,5cm, grey, Auer;;1;boxes;
1746E053-D761-4D6A-8946-82D85A00EA64;C358C603-C60B-4984-574D-72883FEE162D;5.1;Urine cup, including cap, 100pc;;2;package;
1A12453F-AD24-4C73-9F73-1ED317134B12;594F5A07-FE7B-43E8-740B-172DAE5447E4;1;Aluminium box, 60x39x41cm;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;0B2977DC-3C06-477A-71FB-51BEA676580B;10;Drinking bottle, plastic, Flip Top;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;A8947452-282E-4B91-9E27-14326343E9DE;11;Mug, metal, 0,3l, Fritz Berger;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;2B36497B-1EA2-4CE5-7AC5-17DC2DD5C885;12;Toilet paper;;1;roll;
1A12453F-AD24-4C73-9F73-1ED317134B12;14929DCD-F5EA-4BEB-528A-728C5769AAF1;13;Safety cap, red;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;EB9F107C-756C-4871-9003-30024541481A;14;Mosquito dome, green, MilTec;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;24587839-9A86-401F-70F3-9A27AD63C409;15;Whistle;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;0ACB8694-210B-4455-7D0F-FE51C4BA7AC3;16;Cloth hanger;;2;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;4AA6BFA3-90A1-4A7D-5F96-1AEE2F74D890;18;Cargo pants, size L;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;9D76C764-6747-4643-5393-DD357D743F33;19;Elastic band, for pants;;1;pair;
1A12453F-AD24-4C73-9F73-1ED317134B12;D58C6B10-8115-41E8-9B0F-F80E7240CB28;2;First aid kit;;1;set;
1A12453F-AD24-4C73-9F73-1ED317134B12;F6C5BDCB-5084-49F5-96C7-F81A8ADF7359;2.1;Anti mosquito milk, Jaico;;0;pcs;2026-05-01 00:00:00
1A12453F-AD24-4C73-9F73-1ED317134B12;DB728406-3731-4860-824C-5BAD203E9969;2.2;Plaster set, Activ-Set, Aluderm, 10pc.;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;CB8D218B-BC64-4FD2-5269-EE0ACB16FE78;2.3;Compress, 10x10cm, DermaCare;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;32DBD564-E8D8-4A81-7139-5BC94F8F5541;2.4;Thermometer, digital, Westmed Praxis;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;FC1399D6-471E-4A77-5CA7-C6DA899D3361;2.5;Face mask, 3ply;;2;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;E2ED562B-CA3F-4EF8-71F1-C44B25BE053D;2.6;Rehydration salt, O.R.S, Care Plus, 10pc;;1;pcs;2024-03-01 00:00:00
1A12453F-AD24-4C73-9F73-1ED317134B12;DD9D02EC-7FC5-43C6-83C0-32B55F1A8665;2.7;Water purification tablets, blister, Micropur Forte MF 1T;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;646A6CB8-0B53-427A-5E57-31324850DE95;2.8;Compression bandage, elastic, Urgoband, 6cm x 5m;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;1A104747-563A-4C13-9C79-74341AEA4DD4;20;EPa, Cold regions;;1;package;2026-05-01 00:00:00
1A12453F-AD24-4C73-9F73-1ED317134B12;EE8EB6AD-CACD-4672-8E8A-FBF2CF313015;3;Sleeping bag, Devil 200, Easy Camp;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;2A40BC42-D56A-44BB-9909-8B24B833E70A;4;Camp bed mattress,;;;;
1A12453F-AD24-4C73-9F73-1ED317134B12;035A56D1-C18C-40A5-90E6-A58764B78353;5;Hand washing-paste, Active Pearls, Ivraxo;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;944572FA-C4FC-4A32-96F9-EBEEF0E481CA;6;Work gloves, size M;;1;pair;
1A12453F-AD24-4C73-9F73-1ED317134B12;79F9B62B-AD6B-41A0-70BF-686E855034D0;7;Headlight, Visio LX 25, Robens;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;A5E5B293-4370-4C95-7373-D1CE4488FC3D;8;Cuttlery, 3-parts;;1;pcs;
1A12453F-AD24-4C73-9F73-1ED317134B12;32DB26D4-8218-454A-81D6-BC35472044AD;9;Battery, AA;;4;pcs;
1B7813F1-58E2-43DE-8CE5-AD2BCEEED9B3;4E1AEA1D-02F0-4E72-7813-9E162AD50439;1;Aluminium box, 120x79x52cm;;1;pcs;
1B7813F1-58E2-43DE-8CE5-AD2BCEEED9B3;EDEE66FB-50C4-4540-8164-0116BBF0F657;10;Banner, EMT;;2;pcs;
1B7813F1-58E2-43DE-8CE5-AD2BCEEED9B3;85E5BC60-7D51-4EA7-7F12-3C5C61F6BAE7;11;Waysign arrow A4 laminated;;2;;
1B7813F1-58E2-43DE-8CE5-AD2BCEEED9B3;07BBD73D-F3AA-4F9A-71EA-2357F07B8950;2;Barrier tape, 500m;;2;pcs;
1B7813F1-58E2-43DE-8CE5-AD2BCEEED9B3;6EE4805C-EEA4-4BA0-8E71-01156AD6D45F;3;Cord, PP, 4mm x 20m, blue;4004947532026;4;pcs;
1B7813F1-58E2-43DE-8CE5-AD2BCEEED9B3;1FDF944A-EE99-4DF7-8164-DCA0C4FDFC9C;4;Cord, PP, 4mm x 20m, orange;4009319826420;1;pcs;
1B7813F1-58E2-43DE-8CE5-AD2BCEEED9B3;CA7478D7-D7F5-4AA9-5127-DD6E414E2310;5;Fence, 50m;;4;roll;
1B7813F1-58E2-43DE-8CE5-AD2BCEEED9B3;E326EF44-DD11-479E-9CE3-78B0B94F4669;6;Fence holder;;40;pcs;
1B7813F1-58E2-43DE-8CE5-AD2BCEEED9B3;2195BEC4-A697-4D5A-5893-9C7DEAFD2640;8;"Banner, ""No weapon"", 40x40cm";;2;pcs;
1DD4E1EF-B674-4262-824B-71ED0C3D071E;AB996C62-13D3-46BB-85E5-A02F08186EEB;1;Aluminium box, Zarges K470, 63x46x47cm;;1;pcs;
1DD4E1EF-B674-4262-824B-71ED0C3D071E;F44CCCB9-4745-4842-736D-5DC94B19F2D2;2;"Cable drum, 30m, AS-Schwabe, CEE 16 A plug, 2x 230 V socket; 1x CEE 16 A socket, IP54, H05VV-F 5G1,5";;1;pcs;
1DD4E1EF-B674-4262-824B-71ED0C3D071E;CC9F7C84-97B5-452D-73CB-891F39D9176E;3;Extension cable, 25m, H07RN-F 3G1,5;;8;pcs;
1DD4E1EF-B674-4262-824B-71ED0C3D071E;C7A2BF11-13D8-4E64-5FB2-CCF63AB075BC;4;Cable reel, 25m, H07RN-F 3G2,5, 4 sockets;;2;pcs;
1EDDA109-FED6-4AC1-9C57-581699F21938;7CCDFC27-9ED8-434F-8F3A-EE20470487B9;1;Latrine kit 3/3, ;;;;
1EDDA109-FED6-4AC1-9C57-581699F21938;6CB948EE-79BE-41E3-856E-5F52E1F1AB58;1.1;Latrine pack 1, raised;;3;pcs;
1EDDA109-FED6-4AC1-9C57-581699F21938;227C82EB-9F1C-4144-5FB0-4E20E6964CD6;1.2;Latrine pack 2, raised;;3;pcs;
1EDDA109-FED6-4AC1-9C57-581699F21938;15A53FFA-71A0-428F-92EE-499D9D9774A3;1.3;Squatting plate;;3;pcs;
20479702-8F50-44AE-7BE4-D961F521911F;93F066BA-DA25-442B-81E7-746E36AB28F0;1;Aluminium box, 120x79x52cm;;1;pcs;
20479702-8F50-44AE-7BE4-D961F521911F;666B9A70-901D-48EF-5E30-DDE400173329;2;Camp bed;;5;pcs;
20479702-8F50-44AE-7BE4-D961F521911F;7DA41128-D940-4A9E-75F4-DC14D07F7B04;3;Chair, foldable, Gunde, Ikea;;6;pcs;
20C3F6D3-E80E-4110-8754-9F4D418D6C42;D70DFB19-F33D-43BD-8B02-61E277064AE7;1;Wood box, 120x80x50cm;;1;pcs;
20C3F6D3-E80E-4110-8754-9F4D418D6C42;026FBDA5-008D-4B4F-767F-3EF84C94D18D;2;SG 300, ground sheet, connection tent ;;1;pcs;
20C3F6D3-E80E-4110-8754-9F4D418D6C42;08C66D0D-2095-4200-7178-9E3B9E9964DB;3;SG 500, ground sheet, pharmacy;;1;pcs;
20C3F6D3-E80E-4110-8754-9F4D418D6C42;09D81646-26BF-4D42-8B47-19497FE32F98;4;Pack bag, grey;;3;pcs;
20C3F6D3-E80E-4110-8754-9F4D418D6C42;93746021-6FAC-4086-9881-44B1C5B87A2E;5;Peg, circular, hook end, 30cm, for SG 300;;24;pcs;
20C3F6D3-E80E-4110-8754-9F4D418D6C42;641DBD68-1CC3-4292-8C0D-FBFF37B3D39B;6;Peg, circular, hook end, 30cm, for SG 300;;24;pcs;
20C3F6D3-E80E-4110-8754-9F4D418D6C42;764D9EF3-ABF6-4940-7BFA-C85368404254;7;Peg, circular, hook end, 30cm, for SG 500;;33;pcs;
20C3F6D3-E80E-4110-8754-9F4D418D6C42;5A95AB49-96A8-4065-8A57-6AD23D9B5A33;8;SG 300, ground sheet, registration & assessment/waiting;;1;pcs;
222B98FA-8854-41BF-7398-7BD10086049F;F800513A-BC1E-4703-7C8B-AFE43F7E5D90;1;Aluminium box, 120x79x52cm;;1;pcs;
222B98FA-8854-41BF-7398-7BD10086049F;A86DAA1C-79B8-4B01-5CB8-F4184271FE6C;2;Tent light, tube, 1m, IP67, LED 33W, Rohrlux, Series 32;;13;pcs;
222B98FA-8854-41BF-7398-7BD10086049F;423208A6-4589-40EB-7A35-3E5F9228B428;3;Extension cable, 5m, 3G1,5;;9;pcs;
222B98FA-8854-41BF-7398-7BD10086049F;9BC4691E-C516-49FA-5C52-45ACD285C794;4;Extension cable, 10 m, 3G1,5;;4;pcs;
222B98FA-8854-41BF-7398-7BD10086049F;7D1F8A60-D5AD-4E7B-5AC1-72B3F370D93F;5;Distribiution connector, 1,5m, IP44, 3G1,5, 5x 230V socket;;12;pcs;
2243BDBC-59C4-47B1-5B21-2AF3DC7C5518;2F77C401-C08E-4F27-8090-543E48857777;1;Wood box, 260x30x30cm;;1;pcs;
2243BDBC-59C4-47B1-5B21-2AF3DC7C5518;1DA0906C-BAC0-4E6A-8338-F122A8A22F7C;2; SG 300, tent frame, meeting area ;;1;set;
23B87423-B8A7-4C82-8117-F0C2C569AB57;3B3EB730-28FB-47EF-7FED-480D27A17218;1;Pallet, 120x80x149cm;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;232A03AC-65D7-44BA-9BA1-3A0EAF464D6C;2;Wood frame, for pallets, 120x80x20cm;;7;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;31FF0133-ED45-4485-5569-3531AAAB4338;3;Handwash station, Runny Water;;7;set;
23B87423-B8A7-4C82-8117-F0C2C569AB57;B15478A9-8E50-410A-8D3C-C256062BBCF1;3.1;Water hose, 1m, (ZU6), with couplings, blue;;2;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;D5A1AF7B-369F-4E2A-9A62-E8C4FC959B4F;3.10;Box, waste water, grey;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;068E2B22-73E6-4315-799F-61387A731740;3.11;Wash basin;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;E2915831-E743-4E10-9585-80E6B21376B2;3.2;Return stop- connector, 12 mm (WS2), blue;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;DCE467BE-DAB0-4DC8-7ABE-08A648C10BFA;3.3;Foot pump;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;7C307710-76CF-43A0-7E09-DBF844D1F071;3.4;Connection hose, waste water, yellow;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;25FB8A67-87D5-4C4F-83A7-3B0CDE178041;3.5;Connection piece, fresh water, metal/plastic ends;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;A0D4F046-31CA-42F7-88C4-D9D88DF589B3;3.6;Soap dispenser;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;F5365266-5518-4CFD-94AA-978165F8D669;3.7;Holder for soap dispenser;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;AF860A23-12C7-43C0-81C9-7D9E2FFC0E15;3.8;Manual, Runny Water;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;6AF40FE0-5434-4E33-9097-99ED2DCB1B5F;3.9;Box, freshwater, grey;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;36FA3FFD-B1A8-408D-869B-C5DA090E1D5E;4;Spare parts;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;0F8EBBBB-F930-48A7-973D-821C1EB4C522;4.1;Plastic box, 30x20x18,5cm, grey, Auer;;1;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;C6CE7E02-337B-479F-9BF0-AF01C14D80B9;4.2;Water hose, 1m, (ZU6), with couplings, blue;;6;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;C377F6BB-50A2-4469-8227-5F59115FF8E3;4.3;Return stop- connector, 12mm (WS2), blue;;6;pcs;
23B87423-B8A7-4C82-8117-F0C2C569AB57;C9E9CD36-BFF6-4ABC-8A43-C2B4B514C39D;4.4;Lock ring (SR6), grey;;12;pcs;
240A55B8-2ABB-40EC-715A-356CC3D5A229;774D7159-1C59-4570-70C5-FCFE515827FD;1;Hand desinfection, Sterillium, 500ml;4031678034741;1;botle;2025-12-31 00:00:00
240A55B8-2ABB-40EC-715A-356CC3D5A229;975A80DC-F50F-4645-58EB-4CB97FEE41DD;100;Fuel filter, 35mm;047282759356;1;pcs;
240A55B8-2ABB-40EC-715A-356CC3D5A229;82624FA5-B963-46D6-74F2-F68E6BCC04AA;101;Velcro tape, set;;25;m;
240A55B8-2ABB-40EC-715A-356CC3D5A229;CEF00F08-7682-4578-7274-71C8599E33AB;102;Tank desinfection, Dexda, 100ml;4251369900029;1;pcs;2023-07-31 00:00:00
240A55B8-2ABB-40EC-715A-356CC3D5A229;21B22591-6952-491A-9B4F-A17F2E0BB20C;103;Tool-Set, Kraftwerk;7612206123525;1;set;
240A55B8-2ABB-40EC-715A-356CC3D5A229;6A7F5255-1EAD-4C4A-78E2-86B9F95E2298;104;Rehydration salt, O.R.S, Care Plus, 10pc;8714024311012;1;pcs;2025-07-31 00:00:00
240A55B8-2ABB-40EC-715A-356CC3D5A229;E72C54A7-56E5-44D6-7560-A2ED401D3E80;105;Toilet paper;;3;roll;
240A55B8-2ABB-40EC-715A-356CC3D5A229;78D05C81-014D-4619-556B-CF0B87275D57;106;Toolset;;1;set;
240A55B8-2ABB-40EC-715A-356CC3D5A229;084564F1-938D-4DE8-833E-93253B4B72BF;107;Partition wall;;5;pcs;
240A55B8-2ABB-40EC-715A-356CC3D5A229;273C3E47-ED68-464C-8E19-631C57C473D7;108;Pack bag, grey;;6;pcs;
